case;activity;start time;end time;resource;product;prod-price;quantity;address
809;pay;2015-06-24 17:55:02;2015-06-24 17:59:03;Lily;APPLE iPhone 6s 64 GB;858.0;3;NL-7907EJ-42
796;pay;2015-06-24 17:55:34;2015-06-24 18:02:05;Lily;APPLE iPhone 6s 64 GB;858.0;3;NL-9521ET-30
889;send invoice;2015-06-24 18:23:03;2015-06-24 18:30:24;Jack;SAMSUNG Galaxy S4;329.0;2;NL-7948BX-10
778;confirm payment;2015-06-24 18:23:34;2015-06-24 18:26:23;Emily;SAMSUNG Core Prime G361;135.0;3;NL-9521GC-32
896;place order;2015-06-24 18:36:03;2015-06-24 18:41:06;Olivia;APPLE iPhone 6 16 GB;639.0;2;NL-9411RD-49
818;pay;2015-06-24 19:13:24;2015-06-24 19:18:01;Lily;HUAWEI P8 Lite;234.0;1;NL-7944BB-6
808;pay;2015-06-24 19:22:45;2015-06-24 19:29:21;Lily;APPLE iPhone 6s Plus 64 GB;969.0;4;NL-7833HT-15
897;place order;2015-06-24 21:24:23;2015-06-24 23:16:24;Lucas;SAMSUNG Galaxy S4;329.0;1;NL-7944BB-6
898;place order;2015-06-25 04:27:30;2015-06-25 04:41:53;Caleb;SAMSUNG Galaxy S4;329.0;4;NL-7944BB-6
778;make delivery;2015-06-25 09:02:14;2015-06-25 09:35:32;Kaylee;SAMSUNG Core Prime G361;135.0;3;NL-9521GC-32
872;send invoice;2015-06-25 09:02:29;2015-06-25 09:20:03;Alexander;HUAWEI P8 Lite;234.0;1;NL-7812LW-50
788;prepare delivery;2015-06-25 09:15:14;2015-06-25 09:23:10;Sophia;MOTOROLA Moto E 4G;99.99;3;NL-7822AW-5
793;make delivery;2015-06-25 09:43:38;2015-06-25 11:22:28;Ella;SAMSUNG Galaxy S4;329.0;2;NL-7944BB-6
899;place order;2015-06-25 09:54:22;2015-06-25 09:58:32;Emma;APPLE iPhone 6s Plus 64 GB;969.0;2;NL-7823JJ-7
791;send reminder;2015-06-25 09:59:49;2015-06-25 10:15:22;Luke;SAMSUNG Galaxy S4;329.0;3;NL-7826GD-9
768;confirm payment;2015-06-25 10:06:47;2015-06-25 10:15:46;Lily;APPLE iPhone 6s Plus 64 GB;969.0;2;NL-9521GC-32
871;send invoice;2015-06-25 10:08:41;2015-06-25 10:20:13;Chloe;SAMSUNG Galaxy J5;219.99;4;NL-7828AM-11a
824;pay;2015-06-25 10:09:02;2015-06-25 10:20:42;Alexander;SAMSUNG Galaxy S4;329.0;5;NL-7826GD-9
845;send reminder;2015-06-25 10:39:44;2015-06-25 11:09:05;Luke;APPLE iPhone 5s 16 GB;449.0;3;NL-7823JJ-7
793;confirm payment;2015-06-25 10:50:10;2015-06-25 11:03:04;Alexander;SAMSUNG Galaxy S4;329.0;2;NL-7944BB-6
801;prepare delivery;2015-06-25 10:50:34;2015-06-25 10:54:27;Aiden;MOTOROLA Moto G;199.0;5;NL-7908MH-44
794;make delivery;2015-06-25 11:02:36;2015-06-25 12:25:22;Ella;SAMSUNG Core Prime G361;135.0;2;NL-7905AX-38
785;confirm payment;2015-06-25 11:03:13;2015-06-25 11:13:38;Jack;SAMSUNG Galaxy S4;329.0;2;NL-9468HG-14
776;confirm payment;2015-06-25 11:15:06;2015-06-25 11:19:39;Emily;APPLE iPhone 5s 16 GB;449.0;4;NL-7812LW-50
900;place order;2015-06-25 12:06:52;2015-06-25 12:13:58;Aiden;APPLE iPhone 6 16 GB;639.0;2;NL-9521KJ-34
764;prepare delivery;2015-06-25 12:17:19;2015-06-25 12:24:28;Sophia;APPLE iPhone 5s 16 GB;449.0;2;NL-7887AC-13
803;make delivery;2015-06-25 12:21:35;2015-06-25 12:38:22;Harper;MOTOROLA Moto G;199.0;3;NL-7751AR-19
755;prepare delivery;2015-06-25 12:47:32;2015-06-25 12:51:03;Aiden;APPLE iPhone 6 16 GB;639.0;1;NL-9521GC-32
787;send reminder;2015-06-25 13:04:29;2015-06-25 13:16:51;Luke;APPLE iPhone 6s 64 GB;858.0;6;NL-7812LW-50
901;place order;2015-06-25 13:31:51;2015-06-25 13:38:06;Sophia;APPLE iPhone 6s 64 GB;858.0;3;NL-7751AR-19
763;make delivery;2015-06-25 14:13:04;2015-06-25 14:40:42;Aubrey;APPLE iPhone 6s Plus 64 GB;969.0;1;NL-7944BB-6
774;confirm payment;2015-06-25 14:28:57;2015-06-25 14:35:07;Jack;SAMSUNG Galaxy S4;329.0;1;NL-7833HT-15
897;send invoice;2015-06-25 14:31:03;2015-06-25 14:34:54;Emily;SAMSUNG Galaxy S4;329.0;1;NL-7944BB-6
794;confirm payment;2015-06-25 14:33:59;2015-06-25 14:42:55;Lily;SAMSUNG Core Prime G361;135.0;2;NL-7905AX-38
890;send invoice;2015-06-25 14:35:21;2015-06-25 17:24:48;Madelyn;APPLE iPhone 6 16 GB;639.0;1;NL-9411GK-45
792;prepare delivery;2015-06-25 14:45:19;2015-06-25 14:59:25;Zoe;SAMSUNG Core Prime G361;135.0;3;NL-7833HT-15
747;make delivery;2015-06-25 14:51:42;2015-06-25 15:09:31;Abigail;SAMSUNG Galaxy S4;329.0;2;NL-7905BC-40a
820;pay;2015-06-25 14:57:19;2015-06-25 15:01:39;Lily;SAMSUNG Galaxy S4;329.0;1;NL-9514BV-16
832;pay;2015-06-25 14:58:23;2015-06-25 15:04:02;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-7948DN-12a
857;send reminder;2015-06-25 14:58:50;2015-06-25 15:22:06;Abigail;APPLE iPhone 6 16 GB;639.0;4;NL-7942GT-2
819;pay;2015-06-25 15:11:23;2015-06-25 15:18:26;Lily;APPLE iPhone 5s 16 GB;449.0;3;NL-7751AR-19
902;place order;2015-06-25 15:21:49;2015-06-25 15:32:58;Sophia;MOTOROLA Moto G;199.0;2;NL-7822AW-5
806;prepare delivery;2015-06-25 15:22:46;2015-06-25 15:26:19;Aiden;APPLE iPhone 6s Plus 64 GB;969.0;4;NL-9411CS-43
791;cancel order;2015-06-25 15:26:55;2015-06-25 15:42:03;Lily;SAMSUNG Galaxy S4;329.0;3;NL-7826GD-9
765;make delivery;2015-06-25 15:47:38;2015-06-25 17:18:02;Ella;SAMSUNG Galaxy S4;329.0;3;NL-9468HG-14
721;prepare delivery;2015-06-25 15:50:05;2015-06-25 15:57:45;Sophia;HUAWEI P8 Lite;234.0;3;NL-7828AM-11a
810;send reminder;2015-06-25 16:05:40;2015-06-25 16:22:55;Abigail;APPLE iPhone 6s Plus 64 GB;969.0;4;NL-7875EH-26
765;confirm payment;2015-06-25 16:06:32;2015-06-25 16:12:28;Lily;SAMSUNG Galaxy S4;329.0;3;NL-9468HG-14
779;make delivery;2015-06-25 16:18:16;2015-06-25 16:34:10;Avery;MOTOROLA Moto G;199.0;1;NL-7908MH-44
860;send invoice;2015-06-25 16:18:46;2015-06-25 16:25:18;Lily;SAMSUNG Galaxy S6 32 GB;543.99;3;NL-7823JJ-7
863;send invoice;2015-06-25 16:32:36;2015-06-25 16:41:21;Jack;APPLE iPhone 6 16 GB;639.0;2;NL-7905AX-38
800;prepare delivery;2015-06-25 16:32:46;2015-06-25 16:36:26;Aiden;APPLE iPhone 6 16 GB;639.0;3;NL-9411ME-47
763;confirm payment;2015-06-25 16:35:57;2015-06-25 16:43:32;Jack;APPLE iPhone 6s Plus 64 GB;969.0;1;NL-7944BB-6
833;pay;2015-06-25 16:45:29;2015-06-25 16:52:12;Lily;APPLE iPhone 5s 16 GB;449.0;3;NL-7823JJ-7
903;place order;2015-06-25 17:01:45;2015-06-25 17:06:33;Jacob;SAMSUNG Galaxy S4;329.0;4;NL-7942GT-2
836;send reminder;2015-06-25 17:29:37;2015-06-25 17:42:57;Abigail;SAMSUNG Galaxy S4;329.0;2;NL-9403JH-29
839;send reminder;2015-06-25 17:47:18;2015-06-25 18:10:58;Abigail;SAMSUNG Galaxy S4;329.0;3;NL-7887AC-13
891;send invoice;2015-06-25 17:58:07;2015-06-25 18:04:56;Lily;APPLE iPhone 6s Plus 64 GB;969.0;4;NL-7826GD-9
840;send reminder;2015-06-25 18:02:07;2015-06-25 18:20:18;Abigail;SAMSUNG Galaxy S4;329.0;2;NL-9331MA-24
904;place order;2015-06-25 18:21:38;2015-06-25 21:18:41;Lucas;APPLE iPhone 6 16 GB;639.0;2;NL-9407EM-35
831;send reminder;2015-06-25 18:49:23;2015-06-25 19:21:02;Luke;SAMSUNG Galaxy S4;329.0;4;NL-7948DN-12a
905;place order;2015-06-25 20:41:08;2015-06-25 20:48:30;Sophia;APPLE iPhone 5s 16 GB;449.0;4;NL-7942GT-2
790;prepare delivery;2015-06-25 21:18:25;2015-06-25 21:26:21;Sophia;APPLE iPhone 5s 16 GB;449.0;3;NL-7943MC-4
906;place order;2015-06-26 01:08:00;2015-06-26 01:17:18;Sophia;APPLE iPhone 5s 16 GB;449.0;1;NL-7948BX-10
834;prepare delivery;2015-06-26 08:35:36;2015-06-26 08:43:32;Sophia;SAMSUNG Galaxy S4;329.0;4;NL-9766VB-39
779;confirm payment;2015-06-26 08:41:01;2015-06-26 08:47:43;Lily;MOTOROLA Moto G;199.0;1;NL-7908MH-44
907;place order;2015-06-26 09:14:55;2015-06-26 09:21:09;Jacob;SAMSUNG Galaxy S4;329.0;6;NL-9411RD-49
788;make delivery;2015-06-26 09:35:55;2015-06-26 10:01:44;Aubrey;MOTOROLA Moto E 4G;99.99;3;NL-7822AW-5
803;confirm payment;2015-06-26 09:53:25;2015-06-26 09:59:19;Jack;MOTOROLA Moto G;199.0;3;NL-7751AR-19
844;pay;2015-06-26 10:02:20;2015-06-26 10:04:29;Emily;SAMSUNG Galaxy S4;329.0;1;NL-9521KJ-34
801;make delivery;2015-06-26 10:20:56;2015-06-26 11:42:18;Ella;MOTOROLA Moto G;199.0;5;NL-7908MH-44
908;place order;2015-06-26 10:47:58;2015-06-26 10:59:36;Sophia;SAMSUNG Galaxy S4;329.0;4;NL-9766VB-39
878;send invoice;2015-06-26 10:50:35;2015-06-26 10:59:55;Jack;SAMSUNG Galaxy S4;329.0;2;NL-7942GT-2
747;confirm payment;2015-06-26 11:08:55;2015-06-26 11:19:06;Alexander;SAMSUNG Galaxy S4;329.0;2;NL-7905BC-40a
873;send invoice;2015-06-26 11:25:09;2015-06-26 11:30:56;Jack;APPLE iPhone 5s 16 GB;449.0;1;NL-7948DN-12a
827;send reminder;2015-06-26 11:30:58;2015-06-26 11:42:25;Abigail;SAMSUNG Galaxy S4;329.0;3;NL-7828AM-11a
846;send reminder;2015-06-26 11:41:12;2015-06-26 11:50:15;Abigail;SAMSUNG Galaxy S6 32 GB;543.99;7;NL-7948DN-12a
783;prepare delivery;2015-06-26 12:06:14;2015-06-26 12:32:28;Luke;APPLE iPhone 6s Plus 64 GB;969.0;3;NL-9511PT-22a
811;prepare delivery;2015-06-26 12:11:57;2015-06-26 12:27:44;Zoe;APPLE iPhone 6 16 GB;639.0;3;NL-7887AC-13
851;send reminder;2015-06-26 12:20:52;2015-06-26 12:29:36;Abigail;MOTOROLA Moto E 4G;99.99;1;NL-7944BB-6
816;pay;2015-06-26 12:26:56;2015-06-26 12:29:39;Emily;APPLE iPhone 5s 16 GB;449.0;4;NL-9521CT-28b
792;make delivery;2015-06-26 12:33:08;2015-06-26 12:47:12;Abigail;SAMSUNG Core Prime G361;135.0;3;NL-7833HT-15
801;confirm payment;2015-06-26 12:34:59;2015-06-26 12:42:26;Lily;MOTOROLA Moto G;199.0;5;NL-7908MH-44
755;make delivery;2015-06-26 12:36:46;2015-06-26 12:51:10;Abigail;APPLE iPhone 6 16 GB;639.0;1;NL-9521GC-32
909;place order;2015-06-26 12:54:03;2015-06-26 12:56:15;Emma;APPLE iPhone 6s Plus 64 GB;969.0;5;NL-7942GT-2
883;send invoice;2015-06-26 14:19:43;2015-06-26 14:24:06;Lily;MOTOROLA Moto G;199.0;1;NL-7751AR-19
764;make delivery;2015-06-26 14:22:30;2015-06-26 14:32:43;Michael;APPLE iPhone 5s 16 GB;449.0;2;NL-7887AC-13
795;prepare delivery;2015-06-26 14:23:40;2015-06-26 14:26:32;Emma;APPLE iPhone 5s 16 GB;449.0;2;NL-7948BX-10
910;place order;2015-06-26 15:06:13;2015-06-26 15:18:07;Sophia;SAMSUNG Galaxy J5;219.99;4;NL-9331MA-24
806;make delivery;2015-06-26 15:49:03;2015-06-26 17:06:24;Ella;APPLE iPhone 6s Plus 64 GB;969.0;4;NL-9411CS-43
788;confirm payment;2015-06-26 15:58:34;2015-06-26 16:03:32;Lily;MOTOROLA Moto E 4G;99.99;3;NL-7822AW-5
804;prepare delivery;2015-06-26 16:00:18;2015-06-26 18:37:51;Lucas;HUAWEI P8 Lite;234.0;7;NL-9521CT-28b
841;pay;2015-06-26 16:00:58;2015-06-26 16:05:23;Lily;MOTOROLA Moto E 4G;99.99;4;NL-7823JJ-7
848;send reminder;2015-06-26 16:12:42;2015-06-26 16:27:12;Abigail;APPLE iPhone 6 16 GB;639.0;1;NL-9403JH-29
806;confirm payment;2015-06-26 16:19:56;2015-06-26 16:25:06;Lily;APPLE iPhone 6s Plus 64 GB;969.0;4;NL-9411CS-43
879;send invoice;2015-06-26 16:23:09;2015-06-26 16:25:49;Emily;APPLE iPhone 5s 16 GB;449.0;3;NL-7943MC-4
911;place order;2015-06-26 16:30:33;2015-06-26 16:41:35;Sophia;SAMSUNG Core Prime G361;135.0;2;NL-7833HT-15
767;prepare delivery;2015-06-26 16:56:43;2015-06-26 17:00:25;Aiden;SAMSUNG Core Prime G361;135.0;1;NL-7948DN-12a
834;make delivery;2015-06-26 17:17:19;2015-06-26 17:29:49;Avery;SAMSUNG Galaxy S4;329.0;4;NL-9766VB-39
721;confirm payment;2015-06-26 17:24:45;2015-06-26 17:27:18;Emily;HUAWEI P8 Lite;234.0;3;NL-7828AM-11a
764;confirm payment;2015-06-26 17:30:12;2015-06-26 17:39:51;Jack;APPLE iPhone 5s 16 GB;449.0;2;NL-7887AC-13
755;confirm payment;2015-06-26 17:42:42;2015-06-26 17:53:41;Jack;APPLE iPhone 6 16 GB;639.0;1;NL-9521GC-32
826;prepare delivery;2015-06-26 17:43:59;2015-06-26 17:50:37;Olivia;APPLE iPhone 5s 16 GB;449.0;1;NL-9521KJ-34
721;make delivery;2015-06-26 17:44:48;2015-06-26 19:00:14;Ella;HUAWEI P8 Lite;234.0;3;NL-7828AM-11a
814;prepare delivery;2015-06-26 18:12:44;2015-06-26 18:39:15;Luke;SAMSUNG Galaxy S4;329.0;2;NL-7742XG-17
904;send invoice;2015-06-26 18:14:22;2015-06-26 18:22:10;Jack;APPLE iPhone 6 16 GB;639.0;2;NL-9407EM-35
912;place order;2015-06-26 18:19:13;2015-06-26 18:24:17;Emma;APPLE iPhone 6 16 GB;639.0;1;NL-9402NV-25
798;prepare delivery;2015-06-26 18:40:39;2015-06-26 18:47:42;Sophia;APPLE iPhone 6 16 GB;639.0;1;NL-9521KJ-34
790;make delivery;2015-06-26 20:17:47;2015-06-26 21:12:40;Layla;APPLE iPhone 5s 16 GB;449.0;3;NL-7943MC-4
913;place order;2015-06-26 20:33:54;2015-06-26 20:37:55;Aiden;SAMSUNG Galaxy S4;329.0;2;NL-7742XG-17
899;send invoice;2015-06-26 21:43:31;2015-06-26 21:45:47;Emily;APPLE iPhone 6s Plus 64 GB;969.0;2;NL-7823JJ-7
914;place order;2015-06-27 00:24:36;2015-06-27 04:08:05;Lucas;MOTOROLA Moto G;199.0;3;NL-7828AM-11a
822;pay;2015-06-27 13:54:58;2015-06-27 14:01:19;Lily;SAMSUNG Galaxy S4;329.0;1;NL-7828AM-11a
915;place order;2015-06-27 22:55:55;2015-06-28 01:28:15;Lucas;SAMSUNG Core Prime G361;135.0;2;NL-9521KJ-34
829;pay;2015-06-28 13:23:22;2015-06-28 13:30:39;James;APPLE iPhone 6 16 GB;639.0;6;NL-7833HT-15
916;place order;2015-06-28 23:06:15;2015-06-28 23:15:17;Jacob;APPLE iPhone 6 16 GB;639.0;5;NL-7833HT-15
825;pay;2015-06-29 06:48:45;2015-06-29 06:53:49;Jack;SAMSUNG Galaxy S4;329.0;3;NL-9402NV-25
907;send invoice;2015-06-29 08:50:31;2015-06-29 08:54:16;Lily;SAMSUNG Galaxy S4;329.0;6;NL-9411RD-49
913;send invoice;2015-06-29 09:03:26;2015-06-29 09:10:59;Lily;SAMSUNG Galaxy S4;329.0;2;NL-7742XG-17
917;place order;2015-06-29 09:05:25;2015-06-29 09:11:21;Olivia;APPLE iPhone 6 16 GB;639.0;3;NL-7905BC-40a
850;pay;2015-06-29 09:45:09;2015-06-29 09:48:46;Lily;APPLE iPhone 5s 16 GB;449.0;2;NL-9521KJ-34
876;send invoice;2015-06-29 09:49:31;2015-06-29 09:54:07;Jack;SAMSUNG Galaxy S4;329.0;3;NL-7812LW-50
781;pay;2015-06-29 09:51:22;2015-06-29 09:57:38;Lily;APPLE iPhone 5s 16 GB;449.0;2;NL-7833HT-15
830;pay;2015-06-29 09:52:04;2015-06-29 09:57:33;Lily;APPLE iPhone 6 16 GB;639.0;4;NL-7826GD-9
802;prepare delivery;2015-06-29 10:02:58;2015-06-29 12:25:26;Lucas;APPLE iPhone 6s Plus 64 GB;969.0;3;NL-7812LW-50
918;place order;2015-06-29 10:28:57;2015-06-29 10:54:33;Zoe;SAMSUNG Galaxy S4;329.0;4;NL-7944RD-8
800;make delivery;2015-06-29 10:45:00;2015-06-29 11:13:56;Aubrey;APPLE iPhone 6 16 GB;639.0;3;NL-9411ME-47
805;prepare delivery;2015-06-29 10:48:14;2015-06-29 10:55:29;Sophia;APPLE iPhone 6s 64 GB;858.0;2;NL-7833HT-15
799;send reminder;2015-06-29 11:16:48;2015-06-29 11:56:06;Luke;APPLE iPhone 6 16 GB;639.0;5;NL-9514BV-16
787;pay;2015-06-29 11:27:24;2015-06-29 11:30:40;Charlotte;APPLE iPhone 6s 64 GB;858.0;6;NL-7812LW-50
811;make delivery;2015-06-29 11:36:26;2015-06-29 12:02:37;Aubrey;APPLE iPhone 6 16 GB;639.0;3;NL-7887AC-13
783;make delivery;2015-06-29 11:49:17;2015-06-29 12:12:59;Aubrey;APPLE iPhone 6s Plus 64 GB;969.0;3;NL-9511PT-22a
919;place order;2015-06-29 12:16:01;2015-06-29 12:27:51;Sophia;APPLE iPhone 6 16 GB;639.0;5;NL-9514CC-18
821;prepare delivery;2015-06-29 12:19:15;2015-06-29 12:22:46;Aiden;SAMSUNG Core Prime G361;135.0;1;NL-7948BX-10
792;confirm payment;2015-06-29 12:31:21;2015-06-29 12:39:56;Jack;SAMSUNG Core Prime G361;135.0;3;NL-7833HT-15
819;prepare delivery;2015-06-29 13:01:28;2015-06-29 13:05:01;Aiden;APPLE iPhone 5s 16 GB;449.0;3;NL-7751AR-19
915;send invoice;2015-06-29 13:09:50;2015-06-29 13:15:25;Lily;SAMSUNG Core Prime G361;135.0;2;NL-9521KJ-34
783;confirm payment;2015-06-29 13:26:10;2015-06-29 13:35:04;Lily;APPLE iPhone 6s Plus 64 GB;969.0;3;NL-9511PT-22a
898;send invoice;2015-06-29 13:26:20;2015-06-29 13:31:10;Charlotte;SAMSUNG Galaxy S4;329.0;4;NL-7944BB-6
812;send reminder;2015-06-29 13:38:47;2015-06-29 13:51:26;Abigail;APPLE iPhone 6 16 GB;639.0;4;NL-9411ME-47
800;confirm payment;2015-06-29 13:47:10;2015-06-29 13:54:37;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-9411ME-47
920;place order;2015-06-29 13:50:09;2015-06-29 14:03:22;Sophia;APPLE iPhone 6 16 GB;639.0;3;NL-9491BG-41
852;send reminder;2015-06-29 14:10:45;2015-06-29 14:31:55;Abigail;SAMSUNG Galaxy S4;329.0;2;NL-9491BG-41
828;pay;2015-06-29 14:22:29;2015-06-29 14:27:11;Madison;APPLE iPhone 6 16 GB;639.0;4;NL-7944BB-6
795;make delivery;2015-06-29 14:53:57;2015-06-29 16:12:56;Ella;APPLE iPhone 5s 16 GB;449.0;2;NL-7948BX-10
814;confirm payment;2015-06-29 15:23:13;2015-06-29 16:02:52;Caleb;SAMSUNG Galaxy S4;329.0;2;NL-7742XG-17
881;send invoice;2015-06-29 15:32:05;2015-06-29 15:40:56;Jack;MOTOROLA Moto G;199.0;2;NL-7821AC-3
804;make delivery;2015-06-29 15:42:46;2015-06-29 16:11:51;Aubrey;HUAWEI P8 Lite;234.0;7;NL-9521CT-28b
888;send invoice;2015-06-29 15:57:05;2015-06-29 16:09:01;Chloe;APPLE iPhone 6 16 GB;639.0;3;NL-7821AC-3
921;place order;2015-06-29 15:58:25;2015-06-29 16:05:24;Aiden;SAMSUNG Galaxy S4;329.0;3;NL-7944BB-6
895;send invoice;2015-06-29 16:04:51;2015-06-29 16:12:53;Lily;APPLE iPhone 5s 16 GB;449.0;5;NL-7943MC-4
826;make delivery;2015-06-29 16:23:19;2015-06-29 17:50:03;Ella;APPLE iPhone 5s 16 GB;449.0;1;NL-9521KJ-34
790;confirm payment;2015-06-29 16:27:42;2015-06-29 16:44:56;Alexander;APPLE iPhone 5s 16 GB;449.0;3;NL-7943MC-4
796;prepare delivery;2015-06-29 16:29:50;2015-06-29 16:33:46;Aiden;APPLE iPhone 6s 64 GB;858.0;3;NL-9521ET-30
811;confirm payment;2015-06-29 17:01:31;2015-06-29 17:16:21;Alexander;APPLE iPhone 6 16 GB;639.0;3;NL-7887AC-13
784;prepare delivery;2015-06-29 17:23:25;2015-06-29 17:30:53;Sophia;APPLE iPhone 6 16 GB;639.0;4;NL-9411CS-43
814;make delivery;2015-06-29 17:45:07;2015-06-29 17:54:25;Michael;SAMSUNG Galaxy S4;329.0;2;NL-7742XG-17
767;make delivery;2015-06-29 17:48:17;2015-06-29 18:01:51;Avery;SAMSUNG Core Prime G361;135.0;1;NL-7948DN-12a
922;place order;2015-06-29 18:14:58;2015-06-29 22:34:37;Lucas;SAMSUNG Galaxy J5;219.99;2;NL-7821AC-3
833;prepare delivery;2015-06-29 18:45:52;2015-06-29 18:53:22;Sophia;APPLE iPhone 5s 16 GB;449.0;3;NL-7823JJ-7
860;pay;2015-06-29 19:12:51;2015-06-29 19:22:50;Alexander;SAMSUNG Galaxy S6 32 GB;543.99;3;NL-7823JJ-7
834;confirm payment;2015-06-29 19:22:26;2015-06-29 19:33:17;Jack;SAMSUNG Galaxy S4;329.0;4;NL-9766VB-39
923;place order;2015-06-29 20:21:08;2015-06-29 20:51:36;Luke;SAMSUNG Galaxy J5;219.99;2;NL-7918AE-48b
861;pay;2015-06-29 21:04:12;2015-06-29 21:10:09;Jack;SAMSUNG Galaxy J5;219.99;2;NL-9408BM-37
802;make delivery;2015-06-29 21:04:53;2015-06-29 21:20:50;Abigail;APPLE iPhone 6s Plus 64 GB;969.0;3;NL-7812LW-50
924;place order;2015-06-29 23:18:30;2015-06-29 23:42:22;Isabella;HUAWEI P8 Lite;234.0;6;NL-7751GM-23
795;confirm payment;2015-06-30 08:47:40;2015-06-30 08:51:10;Emily;APPLE iPhone 5s 16 GB;449.0;2;NL-7948BX-10
826;confirm payment;2015-06-30 08:49:17;2015-06-30 08:59:22;James;APPLE iPhone 5s 16 GB;449.0;1;NL-9521KJ-34
802;confirm payment;2015-06-30 08:56:34;2015-06-30 09:05:07;Jack;APPLE iPhone 6s Plus 64 GB;969.0;3;NL-7812LW-50
902;send invoice;2015-06-30 09:04:14;2015-06-30 11:49:06;Madelyn;MOTOROLA Moto G;199.0;2;NL-7822AW-5
925;place order;2015-06-30 09:10:27;2015-06-30 09:17:53;Aiden;SAMSUNG Galaxy S4;329.0;2;NL-7823JJ-7
798;make delivery;2015-06-30 09:30:00;2015-06-30 09:47:52;Abigail;APPLE iPhone 6 16 GB;639.0;1;NL-9521KJ-34
812;cancel order;2015-06-30 09:41:10;2015-06-30 09:48:47;Emily;APPLE iPhone 6 16 GB;639.0;4;NL-9411ME-47
805;confirm payment;2015-06-30 09:49:31;2015-06-30 09:55:58;Lily;APPLE iPhone 6s 64 GB;858.0;2;NL-7833HT-15
810;pay;2015-06-30 10:07:00;2015-06-30 10:12:43;Lily;APPLE iPhone 6s Plus 64 GB;969.0;4;NL-7875EH-26
807;send reminder;2015-06-30 10:12:13;2015-06-30 10:49:36;Luke;APPLE iPhone 6 16 GB;639.0;3;NL-9521CT-28b
896;send invoice;2015-06-30 10:15:03;2015-06-30 10:18:58;Emily;APPLE iPhone 6 16 GB;639.0;2;NL-9411RD-49
805;make delivery;2015-06-30 10:37:46;2015-06-30 10:54:55;Abigail;APPLE iPhone 6s 64 GB;858.0;2;NL-7833HT-15
926;place order;2015-06-30 10:39:01;2015-06-30 13:40:25;Lucas;APPLE iPhone 5s 16 GB;449.0;4;NL-9403HL-27
875;send reminder;2015-06-30 10:43:36;2015-06-30 11:07:25;Abigail;SAMSUNG Core Prime G361;135.0;4;NL-9407EM-35
823;send reminder;2015-06-30 10:46:53;2015-06-30 11:09:55;Abigail;SAMSUNG Galaxy S4;329.0;7;NL-7943MC-4
804;confirm payment;2015-06-30 11:09:48;2015-06-30 11:25:25;Alexander;HUAWEI P8 Lite;234.0;7;NL-9521CT-28b
894;send invoice;2015-06-30 11:12:00;2015-06-30 11:29:43;Alexander;APPLE iPhone 6 16 GB;639.0;2;NL-7826GD-9
798;confirm payment;2015-06-30 11:26:25;2015-06-30 11:30:58;Lily;APPLE iPhone 6 16 GB;639.0;1;NL-9521KJ-34
910;send invoice;2015-06-30 11:35:10;2015-06-30 11:48:47;Alexander;SAMSUNG Galaxy J5;219.99;4;NL-9331MA-24
886;send invoice;2015-06-30 12:09:12;2015-06-30 12:18:19;Jack;SAMSUNG Galaxy S4;329.0;2;NL-9403KD-31
927;place order;2015-06-30 12:36:09;2015-06-30 12:42:16;Sophia;APPLE iPhone 6 16 GB;639.0;4;NL-7742XG-17
815;send reminder;2015-06-30 12:37:41;2015-06-30 12:46:13;Abigail;SAMSUNG Galaxy S4;329.0;3;NL-7875EH-26
807;cancel order;2015-06-30 13:00:14;2015-06-30 13:13:08;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-9521CT-28b
908;send invoice;2015-06-30 13:20:21;2015-06-30 13:24:05;Lily;SAMSUNG Galaxy S4;329.0;4;NL-9766VB-39
884;send invoice;2015-06-30 13:28:59;2015-06-30 13:35:28;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-7742XG-17
819;make delivery;2015-06-30 13:38:07;2015-06-30 13:48:39;Michael;APPLE iPhone 5s 16 GB;449.0;3;NL-7751AR-19
928;place order;2015-06-30 14:30:26;2015-06-30 17:04:48;Lucas;APPLE iPhone 6 16 GB;639.0;1;NL-7823JJ-7
821;make delivery;2015-06-30 15:08:08;2015-06-30 16:38:29;Ella;SAMSUNG Core Prime G361;135.0;1;NL-7948BX-10
927;send invoice;2015-06-30 15:10:29;2015-06-30 15:22:24;Alexander;APPLE iPhone 6 16 GB;639.0;4;NL-7742XG-17
911;send invoice;2015-06-30 15:16:08;2015-06-30 15:20:23;Emily;SAMSUNG Core Prime G361;135.0;2;NL-7833HT-15
819;confirm payment;2015-06-30 15:20:04;2015-06-30 15:26:19;Lily;APPLE iPhone 5s 16 GB;449.0;3;NL-7751AR-19
903;send invoice;2015-06-30 15:23:30;2015-06-30 15:26:37;Emily;SAMSUNG Galaxy S4;329.0;4;NL-7942GT-2
859;send reminder;2015-06-30 15:26:06;2015-06-30 15:56:20;Luke;APPLE iPhone 6 16 GB;639.0;3;NL-7833HT-15
796;confirm payment;2015-06-30 15:46:45;2015-06-30 15:55:45;Jack;APPLE iPhone 6s 64 GB;858.0;3;NL-9521ET-30
784;confirm payment;2015-06-30 16:06:32;2015-06-30 16:27:32;Caleb;APPLE iPhone 6 16 GB;639.0;4;NL-9411CS-43
